2	2	1.85411e-80
2	4	1.85411e-80
2	6	1.85411e-80
2	8	1.85411e-80
2	10	1.85411e-80
2	12	1.85411e-80
2	14	1.85411e-80
2	16	1.85411e-80
2	18	1.85411e-80
2	20	1.85411e-80
2	22	1.85411e-80
2	24	1.85411e-80
2	26	1.85411e-80
2	28	1.85411e-80
2	30	1.85411e-80
2	32	1.85411e-80
2	34	1.85411e-80
2	36	1.85411e-80
2	38	1.85411e-80
2	40	1.85411e-80
2	42	1.85411e-80
2	44	1.85411e-80
2	46	1.85411e-80
2	48	1.85411e-80
2	50	1.85445e-80
2	52	3.70787e-80
2	54	9.55527e-77
2	56	4.71705e-73
2	58	2.22725e-69
2	60	1.00359e-65
2	62	4.30569e-62
2	64	1.75447e-58
2	66	6.77109e-55
2	68	2.4674e-51
2	70	8.46026e-48
2	72	2.71888e-44
2	74	8.15318e-41
2	76	2.26971e-37
2	78	5.83103e-34
2	80	1.37286e-30
2	82	2.93769e-27
2	84	5.65621e-24
2	86	9.67806e-21
2	88	1.44863e-17
2	90	1.85817e-14
2	92	1.98583e-11
2	94	1.69752e-08
2	96	1.0882e-05
2	98	0.00465127
2	100	0.99536
2	102	0.999989
2	104	1
2	106	1
2	108	1
2	110	1
2	112	1
2	114	1
2	116	1
2	118	1
2	120	1
2	122	1
2	124	1
2	126	1
2	128	1
2	130	1
2	132	1
2	134	1
2	136	1
2	138	1
2	140	1
2	142	1
2	144	1
2	146	1
2	148	1
2	150	1
2	152	1
2	154	1
2	156	1
2	158	1
2	160	1
2	162	1
2	164	1
2	166	1
2	168	1
2	170	1
2	172	1
2	174	1
2	176	1
2	178	1
2	180	1
2	182	1
2	184	1
2	186	1
2	188	1
2	190	1
2	192	1
2	194	1
2	196	1
4	2	9.55342e-77
4	4	9.55342e-77
4	6	9.55342e-77
4	8	9.55342e-77
4	10	9.55342e-77
4	12	9.55342e-77
4	14	9.55342e-77
4	16	9.55342e-77
4	18	9.55342e-77
4	20	9.55342e-77
4	22	9.55342e-77
4	24	9.55342e-77
4	26	9.55342e-77
4	28	9.55342e-77
4	30	9.55342e-77
4	32	9.55342e-77
4	34	9.55342e-77
4	36	9.55342e-77
4	38	9.55342e-77
4	40	9.55342e-77
4	42	9.55342e-77
4	44	9.55342e-77
4	46	9.55342e-77
4	48	9.55342e-77
4	50	9.55342e-77
4	52	9.55527e-77
4	54	1.91068e-76
4	56	4.71801e-73
4	58	2.22725e-69
4	60	1.00359e-65
4	62	4.30569e-62
4	64	1.75447e-58
4	66	6.77109e-55
4	68	2.4674e-51
4	70	8.46025e-48
4	72	2.71888e-44
4	74	8.15317e-41
4	76	2.26971e-37
4	78	5.83103e-34
4	80	1.37286e-30
4	82	2.93769e-27
4	84	5.6562e-24
4	86	9.67806e-21
4	88	1.44863e-17
4	90	1.85817e-14
4	92	1.98583e-11
4	94	1.69752e-08
4	96	1.0882e-05
4	98	0.00465125
4	100	0.995349
4	102	0.999989
4	104	1
4	106	1
4	108	1
4	110	1
4	112	1
4	114	1
4	116	1
4	118	1
4	120	1
4	122	1
4	124	1
4	126	1
4	128	1
4	130	1
4	132	1
4	134	1
4	136	1
4	138	1
4	140	1
4	142	1
4	144	1
4	146	1
4	148	1
4	150	1
4	152	1
4	154	1
4	156	1
4	158	1
4	160	1
4	162	1
4	164	1
4	166	1
4	168	1
4	170	1
4	172	1
4	174	1
4	176	1
4	178	1
4	180	1
4	182	1
4	184	1
4	186	1
4	188	1
4	190	1
4	192	1
4	194	1
4	196	1
6	2	4.71705e-73
6	4	4.71705e-73
6	6	4.71705e-73
6	8	4.71705e-73
6	10	4.71705e-73
6	12	4.71705e-73
6	14	4.71705e-73
6	16	4.71705e-73
6	18	4.71705e-73
6	20	4.71705e-73
6	22	4.71705e-73
6	24	4.71705e-73
6	26	4.71705e-73
6	28	4.71705e-73
6	30	4.71705e-73
6	32	4.71705e-73
6	34	4.71705e-73
6	36	4.71705e-73
6	38	4.71705e-73
6	40	4.71705e-73
6	42	4.71705e-73
6	44	4.71705e-73
6	46	4.71705e-73
6	48	4.71705e-73
6	50	4.71705e-73
6	52	4.71705e-73
6	54	4.71801e-73
6	56	9.43411e-73
6	58	2.22772e-69
6	60	1.00359e-65
6	62	4.30569e-62
6	64	1.75447e-58
6	66	6.77109e-55
6	68	2.4674e-51
6	70	8.46025e-48
6	72	2.71888e-44
6	74	8.15317e-41
6	76	2.26971e-37
6	78	5.83103e-34
6	80	1.37286e-30
6	82	2.93769e-27
6	84	5.6562e-24
6	86	9.67806e-21
6	88	1.44863e-17
6	90	1.85817e-14
6	92	1.98583e-11
6	94	1.69752e-08
6	96	1.0882e-05
6	98	0.00465125
6	100	0.995349
6	102	0.999989
6	104	1
6	106	1
6	108	1
6	110	1
6	112	1
6	114	1
6	116	1
6	118	1
6	120	1
6	122	1
6	124	1
6	126	1
6	128	1
6	130	1
6	132	1
6	134	1
6	136	1
6	138	1
6	140	1
6	142	1
6	144	1
6	146	1
6	148	1
6	150	1
6	152	1
6	154	1
6	156	1
6	158	1
6	160	1
6	162	1
6	164	1
6	166	1
6	168	1
6	170	1
6	172	1
6	174	1
6	176	1
